State,Year,Total_RE,RE_Growth,GSDP (crore INR),GSDP_Growth,TOTAL_CO2,NET_GENERATION,Emission_Intensity
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,688.04,0.0
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,701.58,0.0
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,755.88,0.0
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,687.83,0.0
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,694.0,0.0
Sikkim,2017,52.11,0.0,17673.0,14.782100409170628,0.0,743.95,0.0
Sikkim,2021,56.79,5.069380203515261,21699.0,6.1906626211216675,0.0,205.16,0.0
Sikkim,2021,56.79,5.069380203515261,21699.0,6.1906626211216675,0.0,189.69,0.0
Tamil Nadu,2006,3798.04,,209302.0,,0.0,0.0,0.0
Tamil Nadu,2006,3798.04,,209302.0,,0.0,54.19,0.0
Tamil Nadu,2006,3798.04,,209302.0,,0.0,23.52,0.0
Tamil Nadu,2008,4727.95,11.150423753717398,228479.0,4.548865643503652,166171.86,375.87,0.7272959878150727
Tamil Nadu,2008,4727.95,11.150423753717398,228479.0,4.548865643503652,65303.33,147.72,0.28581764626070666
Tamil Nadu,2012,7841.04,2.385099720828676,791824.0,5.367764668935959,3027750.28,2958.95,3.823766746145608
Tamil Nadu,2012,7841.04,2.385099720828676,791824.0,5.367764668935959,1037007.7,797.87,1.3096441886075694
Tamil Nadu,2012,7841.04,2.385099720828676,791824.0,5.367764668935959,839262.36,837.0,1.0599102325769363
Tamil Nadu,2012,7841.04,2.385099720828676,791824.0,5.367764668935959,0.0,16.97,0.0
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,2979381.1,2839.41,3.4970246814464256
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,3160259.62,3073.9,3.7093293942552372
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,0.0,0.0,0.0
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,0.0,0.0,0.0
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,2236398.21,2190.0,2.624954470548466
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,0.0,36.25,0.0
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,0.0,18.15,0.0
Tamil Nadu,2013,8062.21,2.820671747625325,851976.0,7.5966376366465305,0.0,16.31,0.0
Tamil Nadu,2014,8382.93,3.9780655676297183,893915.0,4.922556503939068,2199190.39,2214.05,2.4601784174110515
Tamil Nadu,2014,8382.93,3.9780655676297183,893915.0,4.922556503939068,0.0,5956.83,0.0
Tamil Nadu,2015,9440.63,12.617306836631093,967562.0,8.238702784940411,3494885.66,3803.1,3.612053449804767
Tamil Nadu,2015,9440.63,12.617306836631093,967562.0,8.238702784940411,1278600.4,1006.58,1.3214661179335276
Tamil Nadu,2015,9440.63,12.617306836631093,967562.0,8.238702784940411,2404209.32,2316.24,2.484811639977593
Tamil Nadu,2015,9440.63,12.617306836631093,967562.0,8.238702784940411,2837402.15,2751.87,2.932527476275422
Tamil Nadu,2015,9440.63,12.617306836631093,967562.0,8.238702784940411,3037249.75,3076.0,3.1390750670241285
Tamil Nadu,2016,10554.34,11.796988124733222,1036762.0,7.151996461208698,2858428.88,3108.0,2.75707334952477
Tamil Nadu,2016,10554.34,11.796988124733222,1036762.0,7.151996461208698,2920991.21,2922.69,2.8174173146778143
Tamil Nadu,2017,11183.26,5.958875685263121,1125793.0,8.587409646572697,0.0,5874.04,0.0
Tamil Nadu,2019,14347.22,13.227628475124153,1278559.0,6.133811252404198,4109647.4,3425.9,3.214280608090827
Tamil Nadu,2021,16099.3,5.234706477183648,1364176.0,5.206997367850752,3854753.72,3211.43,2.825701170523452
Tamil Nadu,2021,16099.3,5.234706477183648,1364176.0,5.206997367850752,2623411.35,2864.87,1.9230739655293745
Telangana,2008,267.7520567648606,1.4584117425666898,360503.125,0.0,0.0,22.07,0.0
Telangana,2008,267.7520567648606,1.4584117425666898,360503.125,0.0,0.0,17.14,0.0
Telangana,2009,278.38797728613895,3.9723020804351084,360503.125,0.0,0.0,6.4,0.0
Telangana,2010,309.6749652786942,11.23862757923526,360503.125,0.0,3336481.29,3521.31,9.255068981718258
Telangana,2010,309.6749652786942,11.23862757923526,360503.125,0.0,0.0,4.23,0.0
Telangana,2010,309.6749652786942,11.23862757923526,360503.125,0.0,0.0,16.4,0.0
Telangana,2010,309.6749652786942,11.23862757923526,360503.125,0.0,0.0,22.83,0.0
Telangana,2011,351.1012549355039,13.377345378735361,359434.0,-0.29656469690796383,2908317.03,3165.27,8.091379863897126
Telangana,2011,351.1012549355039,13.377345378735361,359434.0,-0.29656469690796383,0.0,15.81,0.0
Telangana,2015,605.5400000000001,888.6367346938777,464542.0,11.57970081569517,4020545.78,4219.0,8.65485958212605
Telangana,2015,605.5400000000001,888.6367346938777,464542.0,11.57970081569517,0.0,56.23,0.0
Telangana,2015,605.5400000000001,888.6367346938777,464542.0,11.57970081569517,0.0,17.29,0.0
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,3545809.75,3800.75,6.980682493808397
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,4226989.35,4507.78,8.321729770487414
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,0.0,8.47,0.0
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,0.0,14.84,0.0
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,0.0,8.35,0.0
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,0.0,5.88,0.0
Telangana,2016,1545.8799999999999,155.28949367506684,507946.0,9.343396291400996,0.0,53.55,0.0
Telangana,2017,3642.02,135.59525965792946,557410.0,9.738043020321063,0.0,31.47,0.0
Telangana,2017,3642.02,135.59525965792946,557410.0,9.738043020321063,0.0,0.0,0.0
Telangana,2018,3988.66,9.517795069768976,608401.0,9.147844495075441,4842910.06,5756.62,7.96006262317123
Telangana,2018,3988.66,9.517795069768976,608401.0,9.147844495075441,0.0,16.45,0.0
Telangana,2020,4390.990000000001,9.097798162402327,616369.0,-3.4936008843211463,1701385.98,1624.72,2.7603367138840533
Telangana,2020,4390.990000000001,9.097798162402327,616369.0,-3.4936008843211463,1562841.66,1551.67,2.535561749536398
Telangana,2021,4959.1900000000005,12.94013422941067,684627.0,11.074210416163055,1559556.65,1515.12,2.277965446878373
Telangana,2022,4959.1865234375,-7.010343423541343e-05,719483.0,5.091239463240571,1667203.1,1616.68,2.3172237565029334
Telangana,2023,4959.1865234375,0.0,754339.0,4.844589795728327,1929368.39,2672.01,2.5576940738845533
Telangana,2024,4959.1865234375,0.0,752994.5,-0.17823551480170563,285759.17,567.27,0.3794970215585904
Tripura,2006,16.01,,8019.0,,11866.58,15.9,1.4798079561042523
Tripura,2010,16.01,0.0,9343.0,7.601059541633082,128809.54,157.03,13.786743016161832
Tripura,2013,16.01,0.0,22819.0,9.323048914866106,111497.74,149.39,4.886179937771156
Tripura,2013,16.01,0.0,22819.0,9.323048914866106,858260.34,2184.0,37.61165432315176
Tripura,2014,21.01,31.230480949406612,26965.0,18.169069634953328,873607.03,2199.0,32.39781309104395
Tripura,2015,21.01,0.0,26787.0,-0.6601149638420178,71146.53,123.71,2.656009631537686
Tripura,2015,21.01,0.0,26787.0,-0.6601149638420178,50326.41,87.5,1.8787624594019487
Tripura,2015,21.01,0.0,26787.0,-0.6601149638420178,201555.56,448.33,7.524379736439317
Tripura,2016,21.1,0.4283674440742402,30538.0,14.003061186396382,84057.3,186.97,2.7525476455563562
Uttar Pradesh,2006,146.98,,239070.0,,1032339.23,994.43,4.318146275149537
Uttar Pradesh,2006,146.98,,239070.0,,1167150.83,1133.16,4.882046388087171
Uttar Pradesh,2006,146.98,,239070.0,,1156023.35,1093.0,4.835501526749488
Uttar Pradesh,2010,617.98,4.303942749122336,313640.0,6.37778290303761,2383179.78,2415.0,7.598456128044892
Uttar Pradesh,2010,617.98,4.303942749122336,313640.0,6.37778290303761,2622545.28,2766.0,8.36164162734345
Uttar Pradesh,2010,617.98,4.303942749122336,313640.0,6.37778290303761,1627219.0,1658.85,5.188174340007652
Uttar Pradesh,2010,617.98,4.303942749122336,313640.0,6.37778290303761,1917278.33,1940.92,6.112990466777197
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,3326957.51,3492.54,4.594927850286582
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,3906054.77,4175.03,5.394730709205166
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,193926.01,160.68,0.26783510807264693
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,1176222.02,1128.76,1.6245038602306472
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,198612.21,164.99,0.274307313030868
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,173353.39,143.78,0.23942184931979837
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,196916.12,162.79,0.27196480906014775
Uttar Pradesh,2011,681.98,10.356322211074787,724050.0,130.85384517280957,1702919.73,1781.15,2.3519366480215456
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,186070.44,154.12,0.24540914396502264
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,1124365.17,1084.53,1.482930302490751
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,175814.81,146.37,0.2318829472240357
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,180708.22,150.45,0.2383368877810091
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,186146.04,154.06,0.24550885314657647
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,1122986.71,1099.5,1.4811122453689964
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,3357492.9,3550.0,4.428212554652106
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,1562100.45,1647.38,2.0602613409302233
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,187573.35,156.64,0.2473913387540309
Uttar Pradesh,2012,818.98,20.088565647086433,758205.0,4.717215661901797,182164.07,151.47,0.24025701492340462
Uttar Pradesh,2013,822.6800000000001,0.4517814842853296,802070.0,5.7853746678009355,1495650.73,1468.46,1.8647384018851223
Uttar Pradesh,2013,822.6800000000001,0.4517814842853296,802070.0,5.7853746678009355,3667226.71,3901.0,4.5722028127220815
Uttar Pradesh,2015,1038.6,5.456613122677334,908241.0,8.84541820064426,2963029.3,3192.81,3.2623822311479
Uttar Pradesh,2015,1038.6,5.456613122677334,908241.0,8.84541820064426,3483886.65,3902.22,3.8358614618807123
Uttar Pradesh,2015,1038.6,5.456613122677334,908241.0,8.84541820064426,3419654.56,3834.48,3.7651400454284714
Uttar Pradesh,2015,1038.6,5.456613122677334,908241.0,8.84541820064426,3395118.69,3819.76,3.7381253323732357
Uttar Pradesh,2016,2294.83,120.95416907375314,1011500.0,11.369118989343141,3412799.58,3676.27,3.37399859614434
Uttar Pradesh,2016,2294.83,120.95416907375314,1011500.0,11.369118989343141,3527321.31,3970.98,3.487218299555116
Uttar Pradesh,2016,2294.83,120.95416907375314,1011500.0,11.369118989343141,3710024.99,4119.33,3.6678447750865053
Uttar Pradesh,2017,2835.02,23.53943429360781,1056399.0,4.438853188334146,3586150.1,4034.32,3.3946928196637822
Uttar Pradesh,2017,2835.02,23.53943429360781,1056399.0,4.438853188334146,2282076.82,2266.0,2.1602413671349554
Uttar Pradesh,2019,3235.71,4.353841539518366,1137626.0,3.269490354563187,3800078.49,4134.0,3.3403583339339997
Uttar Pradesh,2021,4483.5199999999995,10.391557736484547,1109878.0,1.8599281212027696,3692692.15,4039.0,3.327115367635001
Uttar Pradesh,2022,4483.516460418701,-7.894648174078256e-05,1130145.0,1.8260565575675791,2974240.9,3370.02,2.6317338925536102
Uttar Pradesh,2024,4483.516460418701,0.0,1147555.0,-0.24825910044323773,0.0,0.0,0.0
Uttar Pradesh,2024,4483.516460418701,0.0,1147555.0,-0.24825910044323773,0.0,0.0,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,838.58,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,670.78,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,343.25,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,380.37,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,519.68,0.0
Uttarakhand,2006,75.72,,23103.0,,0.0,376.09,0.0
Uttarakhand,2007,105.17,38.893291072371895,25482.0,10.297363978704066,0.0,897.61,0.0
Uttarakhand,2007,105.17,38.893291072371895,25482.0,10.297363978704066,0.0,825.35,0.0
Uttarakhand,2008,105.17,0.0,26968.0,5.831567380896319,0.0,1194.79,0.0
Uttarakhand,2008,105.17,0.0,26968.0,5.831567380896319,0.0,0.0,0.0
Uttarakhand,2008,105.17,0.0,26968.0,5.831567380896319,0.0,0.0,0.0
Uttarakhand,2008,105.17,0.0,26968.0,5.831567380896319,0.0,0.0,0.0
Uttarakhand,2011,185.87,28.478606483721556,115328.0,266.81933842239187,0.0,340.69,0.0
Uttarakhand,2011,185.87,28.478606483721556,115328.0,266.81933842239187,0.0,330.36,0.0
Uttarakhand,2012,189.87,2.1520417496099453,123710.0,7.267966148723648,0.0,306.37,0.0
Uttarakhand,2012,189.87,2.1520417496099453,123710.0,7.267966148723648,0.0,209.75,0.0
Uttarakhand,2013,209.87,10.533522936746188,134182.0,8.464958370382348,27827.79,67.25,0.2073883978476994
Uttarakhand,2015,326.48,33.628028814669285,152699.0,8.084061212644578,0.0,315.97,0.0
Uttarakhand,2015,326.48,33.628028814669285,152699.0,8.084061212644578,0.0,331.66,0.0
Uttarakhand,2015,326.48,33.628028814669285,152699.0,8.084061212644578,0.0,337.67,0.0
Uttarakhand,2015,326.48,33.628028814669285,152699.0,8.084061212644578,0.0,314.55,0.0
Uttarakhand,2016,515.81,57.99130115167848,167703.0,9.825866574109842,3887.64,247.87,0.02318169621294789
Uttarakhand,2016,515.81,57.99130115167848,167703.0,9.825866574109842,180578.89,430.23,1.076777934801405
Uttarakhand,2020,733.89,11.074282600799123,175910.0,-6.548162944388958,0.0,119.69,0.0
Uttarakhand,2020,733.89,11.074282600799123,175910.0,-6.548162944388958,0.0,116.81,0.0
Uttarakhand,2020,733.89,11.074282600799123,175910.0,-6.548162944388958,0.0,155.19,0.0
Uttarakhand,2023,931.7975244522095,0.0,194134.0,3.230369192646987,0.0,0.0,0.0
Uttarakhand,2023,931.7975244522095,0.0,194134.0,3.230369192646987,0.0,0.0,0.0
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1388936.48,1466.03,6.237281157519883
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1109921.49,939.7,4.984311734618269
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1691454.41,1644.63,7.595794964141851
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1644314.55,1540.97,7.3841045342482365
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1841414.7,1925.91,8.269219922490715
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,1804644.45,1771.31,8.10409618156752
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,0.0,1360.12,0.0
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,0.0,0.0,0.0
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,0.0,0.0,0.0
West Bengal,2007,98.45,-1.104972375690605,222683.0,8.653414524659908,0.0,0.0,0.0
West Bengal,2008,98.45,0.0,236806.0,6.342199449441588,1935015.4,2031.67,8.171310693141221
West Bengal,2009,119.85000000000001,21.73692229558153,253408.0,7.010802091163226,1517811.22,1582.33,5.989594724712716
West Bengal,2009,119.85000000000001,21.73692229558153,253408.0,7.010802091163226,1778315.29,1921.11,7.017597273961359
West Bengal,2010,119.85000000000001,0.0,269266.0,6.257892410657906,3383908.86,3450.34,12.567159834513083
West Bengal,2011,120.75,0.7509386733416612,520485.0,93.29770561452244,3472027.93,3516.06,6.670755026561765
West Bengal,2011,120.75,0.7509386733416612,520485.0,93.29770561452244,2852296.84,2944.0,5.4800750069646575
West Bengal,2011,120.75,0.7509386733416612,520485.0,93.29770561452244,3107736.95,3180.44,5.9708482473078
West Bengal,2011,120.75,0.7509386733416612,520485.0,93.29770561452244,1829131.75,1851.94,3.51428331267952
West Bengal,2012,126.45,4.720496894409942,542191.0,4.170341124143828,3138497.68,3195.52,5.788546250306626
West Bengal,2013,131.45000000000002,3.9541320680110736,558497.0,3.0074272719392336,0.0,91.16,0.0
West Bengal,2013,131.45000000000002,3.9541320680110736,558497.0,3.0074272719392336,0.0,109.36,0.0
West Bengal,2013,131.45000000000002,3.9541320680110736,558497.0,3.0074272719392336,0.0,101.65,0.0
West Bengal,2013,131.45000000000002,3.9541320680110736,558497.0,3.0074272719392336,0.0,114.64,0.0
West Bengal,2014,131.71,0.197793837961191,574364.0,2.841017946381097,1291607.97,1180.4,2.2487620568141455
West Bengal,2014,131.71,0.197793837961191,574364.0,2.841017946381097,3415275.78,3798.01,5.946187052113293
West Bengal,2015,132.27,0.425176524181925,609545.0,6.125209797271425,1954966.86,2102.0,3.2072560024280405
West Bengal,2015,132.27,0.425176524181925,609545.0,6.125209797271425,1975051.01,2123.0,3.2402054155148514
West Bengal,2015,132.27,0.425176524181925,609545.0,6.125209797271425,2845854.64,3076.08,4.668817954375805
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,2936033.61,3157.23,4.493360447249532
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,3368909.02,3587.4,5.155841026237496
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,0.0,151.37,0.0
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,0.0,150.75,0.0
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,0.0,170.05,0.0
West Bengal,2016,424.64,221.0402963634989,653416.0,7.1973357176254416,0.0,162.83,0.0
West Bengal,2017,455.74,7.323850791258479,694980.0,6.361031869436928,960447.56,886.85,1.3819787044231489
West Bengal,2017,455.74,7.323850791258479,694980.0,6.361031869436928,855236.58,800.93,1.2305916429249761
West Bengal,2019,532.88,7.789712158909312,784424.0,6.134907899258812,60804.65,41.48,0.07751503013676277
